"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08","WT10"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-25","6.71",,"0.00","0.0","0.0","56","70","45","  270","  280","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-26","4.47",,"0.00","0.0","0.0","57","69","43","   50","   40","17.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-27","4.03",,"0.00","0.0",,"55","69","42","   40","   20","12.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-28","11.63",,"0.00","0.0",,"60","71","49","   70","   50","25.9","38.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-29","7.61",,"0.00","0.0",,"60","74","47","   80","   60","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-30","5.59",,"0.00","0.0",,"64","74","52","  280","  140","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-01-31","3.80",,"0.00","0.0","0.0","60","70","47","   90","  280","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-01","4.70",,"0.00","0.0","0.0","58","70","51","  120","  100","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-02","10.74",,"0.00","0.0","0.0","58","62","50","  270","  260","21.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-03","4.03",,"0.00","0.0","0.0","49","58","37","   10","  360","13.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-04","9.17",,"0.00","0.0","0.0","51","65","38","   80","   80","21.9","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-05","8.50",,"0.00","0.0","0.0","56","67","47","   70","   40","19.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-06","5.59",,"0.00","0.0","0.0","54","73","38","   50","   40","21.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-07","7.61",,"0.00","0.0",,"63","72","51","   60","   70","21.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-08","5.59",,"0.00","0.0","0.0","59","76","45","   70","   70","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-09","4.70",,"0.00","0.0","0.0","63","79","48","   60","  310","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-10","4.25",,"0.00","0.0","0.0","66","81","50","   40","   50","15.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-11","4.70",,"0.00","0.0","0.0","65","80","50","  260","  290","10.1","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-12","4.70",,"0.00","0.0","0.0","66","82","49","   40","  100","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-13","5.37",,"0.00","0.0",,"66","82","52","  100","  100","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-14","4.47",,"0.00","0.0",,"65","82","49","  100","  110","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-15","10.29",,"0.00","0.0",,"64","79","49","  200","  200","23.9","34.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-16","7.61",,"0.00","0.0","0.0","61","63","52","  140","  140","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-17","4.03",,"0.00","0.0","0.0","56","68","48","  240","   50","12.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-18","4.47",,"0.00","0.0","0.0","57","71","43","   90","   70","15.0","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-19","3.58",,"0.00","0.0","0.0","62","79","46","   70","   80","18.1","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-20","5.82",,"0.00","0.0","0.0","64","80","51","  280","  320","13.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-21","11.18",,"0.00","0.0","0.0","64","72","50","  230","  240","19.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-22","8.50",,"0.00","0.0","0.0","59","66","50","  210","  180","23.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-23","10.96",,"0.28","0.0","0.0","54","56","42","  270","  280","28.0","36.0","    1",,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-24","3.80",,"0.00","0.0","0.0","45","57","38","  290","  290","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-25","3.58",,"0.00","0.0","0.0","51","65","40","  270","  250","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-26","3.36",,"0.00","0.0","0.0","54","69","43","  290","  270","14.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-27","5.14",,"0.00","0.0","0.0","59","73","45","   60","   40","14.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-02-28","4.92",,"0.00","0.0","0.0","64","81","52","   60","   80","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-01","2.91",,"0.00","0.0","0.0","67","84","51","  260","  310","8.9","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-02","4.03",,"0.00","0.0",,"70","87","52","   90","  100","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-03","6.71",,"0.00","0.0",,"72","88","59","  270","  280","18.1","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-04","10.74",,"0.09","0.0",,"71","74","57","  260","  270","21.9","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-05","11.18",,"0.00","0.0","0.0","61","71","53","  280","  260","25.1","34.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-06","5.82",,"0.00","0.0","0.0","56","64","45","  270","  280","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-07","6.49",,"0.00","0.0","0.0","56","69","45","  270","  270","23.9","33.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-08","4.70",,"0.00","0.0","0.0","56","66","44","  270","  330","12.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-09","6.93",,"0.00","0.0","0.0","57","72","45","  280","  280","17.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-10","11.18",,"0.00","0.0","0.0","60","71","47","  290","  300","31.1","44.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-11","5.59",,"0.00","0.0",,"57","71","45","   20","   20","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-12","5.59",,"0.00","0.0","0.0","62","77","47","   70","  310","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-13","5.59",,"0.00","0.0",,"64","80","49","  230","  280","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-14","5.37",,"0.00","0.0","0.0","67","82","50","   90","   50","13.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-15","4.25",,"0.00","0.0","0.0","70","86","54","  270","  330","12.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-16","12.30",,"0.00","0.0","0.0","72","85","58","  360","   10","29.1","36.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-17","5.14",,"0.00","0.0","0.0","72","80","59","  350","  340","21.9","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-18","5.59",,"0.00","0.0","0.0","69","84","54","  260","  270","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-19","5.59",,"0.00","0.0",,"70","86","55","  150","  150","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-20","10.74",,"0.00","0.0","0.0","69","75","60","  270","  240","25.9","35.1",,,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-21","11.86",,"0.00","0.0","0.0","65","77","57","  260","  340","21.0","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-22","5.59",,"0.00","0.0","0.0","67","81","53","   70","   50","18.1","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-23","9.40",,"0.00","0.0","0.0","71","81","60","   30","   40","28.0","38.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-24","5.59",,"0.00","0.0","0.0","69","86","54","  280","  320","13.0","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-25","5.14",,"0.00","0.0","0.0","75","96","60","  110","  330","12.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-26","5.59",,"0.00","0.0","0.0","79","93","64","  130","  340","12.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-27","7.83",,"0.00","0.0","0.0","77","95","61","  180","  150","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-28","10.51",,"0.02","0.0","0.0","77","83","65","  220","  240","35.1","48.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-29","10.74",,"0.04","0.0","0.0","65","71","56","  260","  240","28.0","36.9",,,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-30","6.49",,"0.00","0.0","0.0","64","80","54","  290","  240","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-03-31","6.26",,"0.00","0.0",,"71","83","58","  210","  350","14.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-01","4.25",,"0.00","0.0","0.0","74","87","61","  210","  200","10.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-02","6.93",,"0.00","0.0","0.0","75","89","61","  230","  320","16.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-03","6.93",,"0.00","0.0","0.0","76","87","62","  290","  300","15.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-04","7.61",,"0.00","0.0","0.0","75","88","62","  270","  250","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-05","8.50",,"0.00","0.0","0.0","78","93","64","  280","  280","21.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-06","6.71",,"0.00","0.0",,"81","95","65","   70","   60","23.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-07","6.26",,"0.00","0.0","0.0","81","94","66","   60","   40","17.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-08","4.92",,"0.00","0.0","0.0","82","97","64","   70","   50","19.9","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-09","8.72",,"0.00","0.0","0.0","81","97","65","  240","  220","21.9","30.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-10","9.40",,"0.00","0.0","0.0","80","90","65","  270","  240","23.9","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-11","9.17",,"0.00","0.0","0.0","78","88","66","  270","  250","21.9","32.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-12","16.11",,"0.00","0.0","0.0","72","75","58","  270","  270","31.1","36.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-13","5.37",,"0.00","0.0","0.0","63","76","49","  270","  280","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-14","5.37",,"0.00","0.0","0.0","67","84","54","  230","  330","13.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-15","5.82",,"0.00","0.0","0.0","73","89","57","  300","  320","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-16","8.50",,"0.00","0.0","0.0","75","91","60","  240","  230","21.9","34.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-17","5.59",,"0.00","0.0","0.0","77","92","61","  300","  290","10.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-18","5.37",,"0.00","0.0","0.0","79","95","65","  280","  280","17.0","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-19","9.84",,"0.00","0.0","0.0","83","99","69","  260","  260","25.1","35.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-20","8.05",,"0.00","0.0","0.0","81","90","67","  270","  260","19.9","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-21","7.16",,"0.00","0.0",,"79","94","65","  260","  300","15.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-22","12.75",,"0.00","0.0","0.0","78","80","66","  270","  280","30.0","42.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-23","5.82",,"0.00","0.0","0.0","69","82","58","  300","  280","17.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-24","6.26",,"0.00","0.0","0.0","73","86","59","  310","  300","15.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-25","5.37",,"0.00","0.0",,"76","92","59","   50","   50","17.0","25.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-26","6.26",,"0.00","0.0",,"81","99","63","  280","  330","18.1","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-27","7.83",,"0.00","0.0",,"83","94","68","  270","  270","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-28","9.17",,"0.00","0.0","0.0","80","93","64","  210","  210","21.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-29","6.26",,"0.00","0.0","0.0","78","90","64","  260","  260","16.1","21.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-04-30","5.59",,"0.00","0.0","0.0","80","96","63","  280","  280","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-01","10.74",,"0.00","0.0","0.0","82","97","65","  260","  260","25.1","35.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-02","5.82",,"0.00","0.0",,"82","93","68","  310","  330","16.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-03","8.72",,"0.00","0.0",,"82","92","68","  270","  270","23.9","36.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-04","6.26",,"0.00","0.0","0.0","80","93","67","  290","  290","19.9","29.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-05","5.37",,"0.00","0.0","0.0","82","96","68","  270","  270","13.0","17.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-06","5.82",,"0.00","0.0","0.0","84","99","68","  290","  290","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-07","10.29",,"0.00","0.0","0.0","86","102","70","  230","  270","23.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-08","10.29",,"0.00","0.0","0.0","87","96","74","  270","  270","23.0","34.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-09","10.51",,"0.00","0.0",,"81","89","68","  280","  290","21.9","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-10","5.82",,"0.00","0.0",,"79","90","66","  280","  290","18.1","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-11","11.41",,"0.00","0.0",,"79","89","66","  270","  260","25.9","35.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-12","5.82",,"0.00","0.0",,"73","86","59","  300","  290","16.1","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-13","4.47",,"0.00","0.0","0.0","78","96","62","  300","  290","13.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-14","4.47",,"0.00","0.0","0.0","85","104","68","  280","  350","12.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-15","6.04",,"0.00","0.0","0.0","89","105","71","  300","  300","15.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-16","8.72",,"0.00","0.0","0.0","91","105","74","  270","  280","19.9","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-17","6.26",,"0.00","0.0","0.0","89","102","73","  270","  340","17.0","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-18","7.61",,"0.00","0.0","0.0","90","103","75","  260","  330","18.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-19","6.93",,"0.00","0.0","0.0","88","101","75","  240","  260","21.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-20","10.07",,"0.00","0.0","0.0","85","99","71","  270","  280","30.0","36.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-21","9.62",,"0.00","0.0","0.0","83","93","70","  290","  280","21.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-22","6.93",,"0.00","0.0","0.0","84","97","71","  270","  320","17.0","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-23","8.28",,"0.00","0.0","0.0","85","97","69","  280","  220","21.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-24","8.95",,"0.00","0.0",,"87","99","73","  270","  260","21.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-25","7.16",,"0.00","0.0",,"89","103","75","  290","  280","15.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-26","6.71",,"0.00","0.0",,"92","105","78","  270","  300","15.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-27","7.16",,"0.00","0.0","0.0","93","106","79","  270","  330","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-28","9.62",,"0.00","0.0","0.0","91","102","77","  270","  240","21.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-29","9.62",,"0.00","0.0","0.0","87","95","77","  240","  260","23.0","35.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-30","8.50",,"0.00","0.0","0.0","85","95","73","  240","  240","21.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-05-31","5.82",,"0.00","0.0","0.0","85","97","72","  310","  290","17.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-06-01","5.14",,"0.00","0.0","0.0","87","100","72","  270","  320","18.1","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2022-06-02","4.70",,"0.00","0.0",,"88","103","73","  290","  280","16.1","19.9",,,,,,
